Device: samsung SM-G970U1; eSense app version: 4.5.91; android version: 10;
DESCRIPTION;VALUE
RECORDING NAME;F3-skin;;;;
DATE (HH:MM:SS);15.06.20 15:59:57;;;;
TIME (HH:MM:SS);00:27:29;;;;
MAXIMUM;11.39 µS;;;;
MINIMUM;2.39 µS;;;;
DIFFERENCE MIN/MAX;9 µS;;;;
AVERAGE OF SESSION;5.97 µS;;;;
TIME INCREASE (HH:MM:SS);00:07:36;;;;
TIME STEADY (HH:MM:SS);00:01:31;;;;
TIME DECREASE (HH:MM:SS);00:18:21;;;;
;;;;;
TOTAL SCR;108;;;;
% of SCR OF SESSION;28.9%;;;;
Red hands;6;;;;
Orange hands;72;;;;
Yellow hands;169;;;;
Green hands;83;;;;
0-5 SCR/MIN (HH:MM:SS);00:20:17;;;;
6-9 SCR/MIN (HH:MM:SS);00:06:54;;;;
10-15 SCR/MIN (HH:MM:SS);00:00:20;;;;
>16 SCR/MIN (HH:MM:SS);00:00:00;;;;
STARS;0;;;;
STARS WITH RIBBON;0;;;;
;;;;;
WHAT IS YOUR POSITION?;SITTING ON A CHAIR;;;;
ELECTRODE TYPE:;VELCRO ELECTRODES;;;;
109.8;3.16;16:01:47:563;0;5;
110.0;3.15;16:01:47:763;0;5;
110.2;3.15;16:01:47:963;0;5;
110.4;3.14;16:01:48:163;0;5;
110.6;3.13;16:01:48:363;0;5;
110.8;3.13;16:01:48:563;0;5;
111.0;3.13;16:01:48:763;0;5;
111.2;3.12;16:01:48:963;0;5;
111.4;3.12;16:01:49:163;0;5;
111.6;3.11;16:01:49:363;0;5;
111.8;3.11;16:01:49:563;0;5;
112.0;3.11;16:01:49:763;0;5;
112.2;3.11;16:01:49:963;0;5;
112.4;3.11;16:01:50:163;0;5;
112.6;3.11;16:01:50:363;0;5;
112.8;3.11;16:01:50:563;0;5;
113.0;3.11;16:01:50:763;0;5;
113.2;3.12;16:01:50:963;0;5;
113.4;3.12;16:01:51:163;0;4;
113.6;3.12;16:01:51:363;0;4;
113.8;3.12;16:01:51:563;0;4;
114.0;3.12;16:01:51:763;0;4;
114.2;3.12;16:01:51:963;0;4;
114.4;3.12;16:01:52:163;0;4;
114.6;3.12;16:01:52:363;0;3;
114.8;3.12;16:01:52:563;0;3;
115.0;3.11;16:01:52:763;0;3;
115.2;3.11;16:01:52:963;0;3;
115.4;3.10;16:01:53:163;0;3;
115.6;3.10;16:01:53:363;0;3;
115.8;3.09;16:01:53:563;0;2;
116.0;3.09;16:01:53:763;0;2;
116.2;3.08;16:01:53:963;0;2;
116.4;3.08;16:01:54:163;0;2;
116.6;3.08;16:01:54:363;0;2;
116.8;3.08;16:01:54:563;0;2;
117.0;3.07;16:01:54:763;0;2;
117.2;3.07;16:01:54:963;0;2;
117.4;3.06;16:01:55:163;0;1;
117.6;3.06;16:01:55:363;0;1;
117.8;3.06;16:01:55:563;0;1;
118.0;3.05;16:01:55:763;0;1;
118.2;3.05;16:01:55:963;0;1;
118.4;3.04;16:01:56:163;0;1;
118.6;3.04;16:01:56:363;0;1;
118.8;3.04;16:01:56:563;0;1;
119.0;3.04;16:01:56:763;0;1;
119.2;3.02;16:01:56:963;0;1;
119.4;3.02;16:01:57:163;0;1;
119.6;3.01;16:01:57:363;0;1;
119.8;3.01;16:01:57:563;0;1;
120.0;3.01;16:01:57:763;0;1;
120.2;3.01;16:01:57:963;0;0;
120.4;3.00;16:01:58:163;0;0;
120.6;3.00;16:01:58:363;0;0;
120.8;3.00;16:01:58:563;0;0;
121.0;3.00;16:01:58:763;0;0;
121.2;2.99;16:01:58:963;0;0;
121.4;2.99;16:01:59:163;0;0;
121.6;2.98;16:01:59:363;0;0;
121.8;2.98;16:01:59:563;0;0;
122.0;2.98;16:01:59:763;0;0;
122.2;2.99;16:01:59:963;0;0;
122.4;3.00;16:02:00:163;0;0;
122.6;3.00;16:02:00:363;0;0;
122.8;3.01;16:02:00:563;0;0;
123.0;3.03;16:02:00:763;0;0;
123.2;3.04;16:02:00:963;0;0;
123.4;3.04;16:02:01:163;0;0;
123.6;3.04;16:02:01:363;0;0;
123.8;3.05;16:02:01:563;0;0;
124.0;3.05;16:02:01:763;0;0;
124.2;3.06;16:02:01:963;0;0;
124.4;3.06;16:02:02:163;0;0;
124.6;3.05;16:02:02:363;0;0;
124.8;3.05;16:02:02:563;0;0;
125.0;3.05;16:02:02:763;0;0;
125.2;3.04;16:02:02:963;0;0;
125.4;3.04;16:02:03:163;0;0;
125.6;3.04;16:02:03:363;0;0;
125.8;3.04;16:02:03:563;0;0;
126.0;3.03;16:02:03:763;0;0;
126.2;3.03;16:02:03:963;0;0;
126.4;3.02;16:02:04:163;0;0;
126.6;3.02;16:02:04:363;1;0;
126.8;3.02;16:02:04:563;1;0;
127.0;3.01;16:02:04:763;1;0;
127.2;3.01;16:02:04:963;1;0;
127.4;3.02;16:02:05:163;1;0;
127.6;3.03;16:02:05:363;1;0;
127.8;3.03;16:02:05:563;1;0;
128.0;3.04;16:02:05:763;1;0;
128.2;3.05;16:02:05:963;1;0;
128.4;3.06;16:02:06:163;1;1;
128.6;3.06;16:02:06:363;0;1;
128.8;3.07;16:02:06:563;0;1;
129.0;3.07;16:02:06:763;0;1;
129.2;3.08;16:02:06:963;0;1;
129.4;3.08;16:02:07:163;0;1;
129.6;3.08;16:02:07:363;0;1;
129.8;3.08;16:02:07:563;0;1;
130.0;3.07;16:02:07:763;0;1;
130.2;3.07;16:02:07:963;0;1;
130.4;3.06;16:02:08:163;0;1;
130.6;3.06;16:02:08:363;0;1;
130.8;3.05;16:02:08:563;0;1;
131.0;3.05;16:02:08:763;0;1;
131.2;3.05;16:02:08:963;0;1;
131.4;3.04;16:02:09:163;0;1;
131.6;3.04;16:02:09:363;0;1;
131.8;3.04;16:02:09:563;0;1;
132.0;3.03;16:02:09:763;0;1;
132.2;3.03;16:02:09:963;0;1;
132.4;3.02;16:02:10:163;0;1;
132.6;3.02;16:02:10:363;0;1;
132.8;3.01;16:02:10:563;0;1;
133.0;3.02;16:02:10:763;0;1;
133.2;3.04;16:02:10:963;0;1;
133.4;3.06;16:02:11:163;0;1;
133.6;3.08;16:02:11:363;0;1;
133.8;3.16;16:02:11:563;0;1;
134.0;3.23;16:02:11:763;0;1;
134.2;3.30;16:02:11:963;0;1;
134.4;3.36;16:02:12:163;0;1;
134.6;3.38;16:02:12:363;0;1;
134.8;3.40;16:02:12:563;0;1;
135.0;3.44;16:02:12:763;0;1;
135.2;3.46;16:02:12:963;0;1;
135.4;3.48;16:02:13:163;0;1;
135.6;3.49;16:02:13:363;0;1;
135.8;3.49;16:02:13:563;0;1;
136.0;3.50;16:02:13:763;0;1;
136.2;3.51;16:02:13:963;0;1;
136.4;3.54;16:02:14:163;0;1;
136.6;3.57;16:02:14:363;0;1;
136.8;3.58;16:02:14:563;0;1;
137.0;3.59;16:02:14:763;0;1;
137.2;3.60;16:02:14:963;0;1;
137.4;3.61;16:02:15:163;0;1;
137.6;3.61;16:02:15:363;0;1;
137.8;3.61;16:02:15:563;0;1;
138.0;3.61;16:02:15:763;1;1;
138.2;3.60;16:02:15:963;1;1;
138.4;3.60;16:02:16:163;1;1;
138.6;3.59;16:02:16:363;1;1;
138.8;3.58;16:02:16:563;1;1;
139.0;3.56;16:02:16:763;1;1;
139.2;3.56;16:02:16:963;1;1;
139.4;3.55;16:02:17:163;1;1;
139.6;3.54;16:02:17:363;1;1;
139.8;3.52;16:02:17:563;1;1;
140.0;3.50;16:02:17:763;1;1;
140.2;3.50;16:02:17:963;1;1;
140.4;3.49;16:02:18:163;1;1;
140.6;3.48;16:02:18:363;1;1;
140.8;3.47;16:02:18:563;1;1;
141.0;3.47;16:02:18:763;1;1;
141.2;3.47;16:02:18:963;1;1;
141.4;3.47;16:02:19:163;1;1;
141.6;3.47;16:02:19:363;1;1;
141.8;3.47;16:02:19:563;1;1;
142.0;3.48;16:02:19:763;1;2;
142.2;3.48;16:02:19:963;1;2;
142.4;3.48;16:02:20:163;1;2;
142.6;3.48;16:02:20:363;1;2;
142.8;3.46;16:02:20:563;1;2;
143.0;3.45;16:02:20:763;1;2;
143.2;3.43;16:02:20:963;1;2;
143.4;3.42;16:02:21:163;1;2;
143.6;3.41;16:02:21:363;1;2;
143.8;3.41;16:02:21:563;1;2;
144.0;3.40;16:02:21:763;1;2;
144.2;3.40;16:02:21:963;1;2;
144.4;3.38;16:02:22:163;1;2;
144.6;3.37;16:02:22:363;1;2;
144.8;3.37;16:02:22:563;1;2;
145.0;3.37;16:02:22:763;1;2;
145.2;3.35;16:02:22:963;1;2;
145.4;3.34;16:02:23:163;1;2;
145.6;3.34;16:02:23:363;1;2;
145.8;3.34;16:02:23:563;1;2;
146.0;3.34;16:02:23:763;1;2;
146.2;3.35;16:02:23:963;1;2;
146.4;3.35;16:02:24:163;1;2;
146.6;3.35;16:02:24:363;1;2;
146.8;3.35;16:02:24:563;1;2;
147.0;3.35;16:02:24:763;1;2;
147.2;3.35;16:02:24:963;1;2;
147.4;3.35;16:02:25:163;1;2;
147.6;3.34;16:02:25:363;0;2;
147.8;3.33;16:02:25:563;0;2;
148.0;3.33;16:02:25:763;0;2;
148.2;3.32;16:02:25:963;0;2;
148.4;3.31;16:02:26:163;0;2;
148.6;3.30;16:02:26:363;0;2;
148.8;3.29;16:02:26:563;0;2;
149.0;3.29;16:02:26:763;0;2;
149.2;3.28;16:02:26:963;0;2;
149.4;3.27;16:02:27:163;0;2;
149.6;3.26;16:02:27:363;0;2;
149.8;3.25;16:02:27:563;0;2;
150.0;3.25;16:02:27:763;0;2;
150.2;3.24;16:02:27:963;0;2;
150.4;3.24;16:02:28:163;0;2;
150.6;3.23;16:02:28:363;0;2;
150.8;3.22;16:02:28:563;0;2;
151.0;3.22;16:02:28:763;0;2;
151.2;3.21;16:02:28:963;0;2;
151.4;3.21;16:02:29:163;0;2;
151.6;3.21;16:02:29:363;0;2;
151.8;3.21;16:02:29:563;0;2;
152.0;3.21;16:02:29:763;0;2;
152.2;3.20;16:02:29:963;0;2;
152.4;3.21;16:02:30:163;0;2;
152.6;3.21;16:02:30:363;0;2;
152.8;3.21;16:02:30:563;0;2;
153.0;3.23;16:02:30:763;0;2;
153.2;3.25;16:02:30:963;0;2;
153.4;3.25;16:02:31:163;0;2;
153.6;3.26;16:02:31:363;0;2;
153.8;3.27;16:02:31:563;0;2;
154.0;3.27;16:02:31:763;0;2;
154.2;3.28;16:02:31:963;0;2;
154.4;3.28;16:02:32:163;0;2;
154.6;3.28;16:02:32:363;0;2;
154.8;3.28;16:02:32:563;0;2;
155.0;3.27;16:02:32:763;0;2;
155.2;3.26;16:02:32:963;0;2;
155.4;3.26;16:02:33:163;0;2;
155.6;3.25;16:02:33:363;0;2;
155.8;3.24;16:02:33:563;0;2;
156.0;3.24;16:02:33:763;0;2;
156.2;3.23;16:02:33:963;0;2;
156.4;3.22;16:02:34:163;0;2;
156.6;3.21;16:02:34:363;0;2;
156.8;3.21;16:02:34:563;0;2;
157.0;3.20;16:02:34:763;0;2;
157.2;3.20;16:02:34:963;1;2;
157.4;3.19;16:02:35:163;1;2;
157.6;3.17;16:02:35:363;1;2;
157.8;3.17;16:02:35:563;1;2;
158.0;3.17;16:02:35:763;1;2;
158.2;3.16;16:02:35:963;1;2;
158.4;3.16;16:02:36:163;1;2;
158.6;3.15;16:02:36:363;1;2;
158.8;3.15;16:02:36:563;1;3;
159.0;3.14;16:02:36:763;1;3;
159.2;3.13;16:02:36:963;1;3;
159.4;3.13;16:02:37:163;1;3;
159.6;3.13;16:02:37:363;1;3;
159.8;3.12;16:02:37:563;1;3;
160.0;3.12;16:02:37:763;1;3;
160.2;3.11;16:02:37:963;1;3;
160.4;3.11;16:02:38:163;1;3;
160.6;3.10;16:02:38:363;0;3;
160.8;3.10;16:02:38:563;0;3;
161.0;3.09;16:02:38:763;0;3;
161.2;3.08;16:02:38:963;0;3;
161.4;3.08;16:02:39:163;0;3;
161.6;3.08;16:02:39:363;0;3;
161.8;3.08;16:02:39:563;0;3;
162.0;3.07;16:02:39:763;0;3;
162.2;3.06;16:02:39:963;0;3;
162.4;3.06;16:02:40:163;0;3;
162.6;3.05;16:02:40:363;0;3;
162.8;3.05;16:02:40:563;0;3;
163.0;3.04;16:02:40:763;0;3;
163.2;3.04;16:02:40:963;0;3;
163.4;3.04;16:02:41:163;0;3;
163.6;3.03;16:02:41:363;0;3;
163.8;3.03;16:02:41:563;0;3;
164.0;3.02;16:02:41:763;0;3;
164.2;3.02;16:02:41:963;0;3;
164.4;3.02;16:02:42:163;0;3;
164.6;3.01;16:02:42:363;0;3;
164.8;3.01;16:02:42:563;0;3;
165.0;3.01;16:02:42:763;0;3;
165.2;3.01;16:02:42:963;0;3;
165.4;3.01;16:02:43:163;0;3;
165.6;3.00;16:02:43:363;0;3;
165.8;3.00;16:02:43:563;0;3;
166.0;3.00;16:02:43:763;0;3;
166.2;2.99;16:02:43:963;0;3;
166.4;2.99;16:02:44:163;0;3;
166.6;2.99;16:02:44:363;0;3;
166.8;2.98;16:02:44:563;0;3;
167.0;2.98;16:02:44:763;0;3;
167.2;2.97;16:02:44:963;0;3;
167.4;2.98;16:02:45:163;0;3;
167.6;2.99;16:02:45:363;0;3;
167.8;3.01;16:02:45:563;0;3;
168.0;3.06;16:02:45:763;0;3;
168.2;3.11;16:02:45:963;0;3;
168.4;3.13;16:02:46:163;0;3;
168.6;3.16;16:02:46:363;0;3;
168.8;3.21;16:02:46:563;0;3;
169.0;3.25;16:02:46:763;0;3;
169.2;3.26;16:02:46:963;0;3;
169.4;3.27;16:02:47:163;0;3;
169.6;3.27;16:02:47:363;0;3;
169.8;3.27;16:02:47:563;0;3;
170.0;3.27;16:02:47:763;0;3;
170.2;3.26;16:02:47:963;0;3;
170.4;3.25;16:02:48:163;0;3;
170.6;3.24;16:02:48:363;0;3;
170.8;3.23;16:02:48:563;0;3;
171.0;3.21;16:02:48:763;0;3;
171.2;3.20;16:02:48:963;0;3;
171.4;3.19;16:02:49:163;0;3;
171.6;3.17;16:02:49:363;0;3;
171.8;3.17;16:02:49:563;0;3;
172.0;3.16;16:02:49:763;1;3;
172.2;3.15;16:02:49:963;1;3;
172.4;3.13;16:02:50:163;1;3;
172.6;3.13;16:02:50:363;1;3;
172.8;3.12;16:02:50:563;1;3;
173.0;3.11;16:02:50:763;1;3;
173.2;3.10;16:02:50:963;1;3;
173.4;3.09;16:02:51:163;1;3;
173.6;3.08;16:02:51:363;1;3;
173.8;3.08;16:02:51:563;1;3;
174.0;3.08;16:02:51:763;1;3;
174.2;3.08;16:02:51:963;1;4;
174.4;3.07;16:02:52:163;1;4;
174.6;3.06;16:02:52:363;1;4;
174.8;3.06;16:02:52:563;1;4;
175.0;3.06;16:02:52:763;1;4;
175.2;3.06;16:02:52:963;1;4;
175.4;3.06;16:02:53:163;1;4;
175.6;3.06;16:02:53:363;0;4;
175.8;3.08;16:02:53:563;0;4;
176.0;3.08;16:02:53:763;0;4;
176.2;3.08;16:02:53:963;0;4;
176.4;3.09;16:02:54:163;0;4;
176.6;3.09;16:02:54:363;0;4;
176.8;3.10;16:02:54:563;0;4;
177.0;3.10;16:02:54:763;0;4;
177.2;3.10;16:02:54:963;0;4;
177.4;3.10;16:02:55:163;0;4;
177.6;3.10;16:02:55:363;0;4;
177.8;3.09;16:02:55:563;0;4;
178.0;3.09;16:02:55:763;0;4;
178.2;3.08;16:02:55:963;0;4;
178.4;3.08;16:02:56:163;0;4;
178.6;3.07;16:02:56:363;0;4;
178.8;3.07;16:02:56:563;0;4;
179.0;3.07;16:02:56:763;0;4;
179.2;3.06;16:02:56:963;0;4;
179.4;3.06;16:02:57:163;0;4;
179.6;3.05;16:02:57:363;0;4;
179.8;3.06;16:02:57:563;0;4;
180.0;3.06;16:02:57:763;0;4;
180.2;3.06;16:02:57:963;0;4;
180.4;3.05;16:02:58:163;0;4;
180.6;3.05;16:02:58:363;0;4;
180.8;3.05;16:02:58:563;0;4;
181.0;3.05;16:02:58:763;0;4;
181.2;3.05;16:02:58:963;0;4;
181.4;3.05;16:02:59:163;0;4;
181.6;3.05;16:02:59:363;0;4;
181.8;3.05;16:02:59:563;0;4;
182.0;3.05;16:02:59:763;0;4;
182.2;3.05;16:02:59:963;0;4;
182.4;3.05;16:03:00:163;0;4;
182.6;3.04;16:03:00:363;0;4;
182.8;3.04;16:03:00:563;0;4;
183.0;3.04;16:03:00:763;0;4;
183.2;3.03;16:03:00:963;0;4;
183.4;3.03;16:03:01:163;0;4;
183.6;3.03;16:03:01:363;0;4;
183.8;3.02;16:03:01:563;0;4;
184.0;3.02;16:03:01:763;0;4;
184.2;3.01;16:03:01:963;0;4;
184.4;3.01;16:03:02:163;0;4;
184.6;3.01;16:03:02:363;0;4;
184.8;3.00;16:03:02:563;0;4;
185.0;3.00;16:03:02:763;0;4;
185.2;3.00;16:03:02:963;0;4;
185.4;3.00;16:03:03:163;0;4;
185.6;3.00;16:03:03:363;0;4;
185.8;3.01;16:03:03:563;0;4;
186.0;3.01;16:03:03:763;0;4;
186.2;3.02;16:03:03:963;0;4;
186.4;3.02;16:03:04:163;0;4;
186.6;3.03;16:03:04:363;0;4;
186.8;3.03;16:03:04:563;0;4;
187.0;3.02;16:03:04:763;0;4;
187.2;3.02;16:03:04:963;0;4;
187.4;3.02;16:03:05:163;0;4;
187.6;3.01;16:03:05:363;0;4;
187.8;3.01;16:03:05:563;0;4;
188.0;3.01;16:03:05:763;0;4;
188.2;3.00;16:03:05:963;0;4;
188.4;3.00;16:03:06:163;0;3;
188.6;2.99;16:03:06:363;0;3;
188.8;2.99;16:03:06:563;0;3;
189.0;2.99;16:03:06:763;0;3;
189.2;2.99;16:03:06:963;0;3;
189.4;2.98;16:03:07:163;0;3;
189.6;2.98;16:03:07:363;0;3;
189.8;2.97;16:03:07:563;0;3;
190.0;2.97;16:03:07:763;0;3;
190.2;2.97;16:03:07:963;0;3;
190.4;2.96;16:03:08:163;0;3;
190.6;2.96;16:03:08:363;0;3;
190.8;2.95;16:03:08:563;0;3;
191.0;2.95;16:03:08:763;0;3;
191.2;2.95;16:03:08:963;0;3;
191.4;2.95;16:03:09:163;0;3;
191.6;2.95;16:03:09:363;0;3;
191.8;2.95;16:03:09:563;0;3;
192.0;2.95;16:03:09:763;0;3;
192.2;2.95;16:03:09:963;0;3;
192.4;2.95;16:03:10:163;0;3;
192.6;2.95;16:03:10:363;0;3;
192.8;2.95;16:03:10:563;0;3;
193.0;2.94;16:03:10:763;0;3;
193.2;2.94;16:03:10:963;0;3;
193.4;2.94;16:03:11:163;0;3;
193.6;2.94;16:03:11:363;0;3;
193.8;2.93;16:03:11:563;0;3;
194.0;2.93;16:03:11:763;0;3;
194.2;2.92;16:03:11:963;0;3;
194.4;2.92;16:03:12:163;0;3;
194.6;2.92;16:03:12:363;0;3;
194.8;2.91;16:03:12:563;0;3;
195.0;2.91;16:03:12:763;0;3;
195.2;2.91;16:03:12:963;0;3;
195.4;2.92;16:03:13:163;0;3;
195.6;2.93;16:03:13:363;0;3;
195.8;2.93;16:03:13:563;0;3;
196.0;2.94;16:03:13:763;0;3;
196.2;2.96;16:03:13:963;0;3;
196.4;2.97;16:03:14:163;0;3;
196.6;2.98;16:03:14:363;0;3;
196.8;2.98;16:03:14:563;0;3;
197.0;2.98;16:03:14:763;0;3;
197.2;2.98;16:03:14:963;0;3;
197.4;2.98;16:03:15:163;0;3;
197.6;2.98;16:03:15:363;0;3;
197.8;2.98;16:03:15:563;0;3;
198.0;2.98;16:03:15:763;0;3;
198.2;2.98;16:03:15:963;0;3;
198.4;2.98;16:03:16:163;0;3;
198.6;2.97;16:03:16:363;0;3;
198.8;2.96;16:03:16:563;0;3;
199.0;2.96;16:03:16:763;0;3;
199.2;2.95;16:03:16:963;0;3;
199.4;2.95;16:03:17:163;0;3;
199.6;2.94;16:03:17:363;0;3;
199.8;2.94;16:03:17:563;0;3;
200.0;2.92;16:03:17:763;0;3;
200.2;2.92;16:03:17:963;0;3;
200.4;2.92;16:03:18:163;0;3;
200.6;2.92;16:03:18:363;0;3;
200.8;2.92;16:03:18:563;0;3;
201.0;2.91;16:03:18:763;0;3;
201.2;2.91;16:03:18:963;0;3;
201.4;2.91;16:03:19:163;0;3;
201.6;2.91;16:03:19:363;0;3;
201.8;2.90;16:03:19:563;0;3;
202.0;2.90;16:03:19:763;0;3;
202.2;2.90;16:03:19:963;0;2;
202.4;2.89;16:03:20:163;0;2;
202.6;2.89;16:03:20:363;0;2;
202.8;2.89;16:03:20:563;0;2;
203.0;2.88;16:03:20:763;0;2;
203.2;2.88;16:03:20:963;0;2;
203.4;2.88;16:03:21:163;0;2;
203.6;2.87;16:03:21:363;0;2;
203.8;2.87;16:03:21:563;0;2;
204.0;2.87;16:03:21:763;0;2;
204.2;2.87;16:03:21:963;0;2;
204.4;2.87;16:03:22:163;0;2;
204.6;2.87;16:03:22:363;0;2;
204.8;2.87;16:03:22:563;0;2;
205.0;2.87;16:03:22:763;0;2;
205.2;2.87;16:03:22:963;0;2;
205.4;2.87;16:03:23:163;0;2;
205.6;2.86;16:03:23:363;0;2;
205.8;2.86;16:03:23:563;0;2;
206.0;2.86;16:03:23:763;0;2;
206.2;2.85;16:03:23:963;0;2;
206.4;2.85;16:03:24:163;0;2;
206.6;2.85;16:03:24:363;0;2;
206.8;2.85;16:03:24:563;0;2;
207.0;2.85;16:03:24:763;0;2;
207.2;2.85;16:03:24:963;0;2;
207.4;2.85;16:03:25:163;0;2;
207.6;2.85;16:03:25:363;0;2;
207.8;2.85;16:03:25:563;0;2;
208.0;2.85;16:03:25:763;0;2;
208.2;2.85;16:03:25:963;0;2;
208.4;2.85;16:03:26:163;0;2;
208.6;2.85;16:03:26:363;0;2;
208.8;2.85;16:03:26:563;0;2;
209.0;2.85;16:03:26:763;0;2;
209.2;2.84;16:03:26:963;0;2;
209.4;2.84;16:03:27:163;0;2;
209.6;2.84;16:03:27:363;0;2;
209.8;2.84;16:03:27:563;0;2;
210.0;2.83;16:03:27:763;0;2;
210.2;2.83;16:03:27:963;0;2;
210.4;2.83;16:03:28:163;0;2;
210.6;2.83;16:03:28:363;0;2;
210.8;2.83;16:03:28:563;0;2;
211.0;2.82;16:03:28:763;0;2;
211.2;2.82;16:03:28:963;0;2;
211.4;2.81;16:03:29:163;0;2;
211.6;2.81;16:03:29:363;0;2;
211.8;2.81;16:03:29:563;0;2;
212.0;2.81;16:03:29:763;0;2;
212.2;2.80;16:03:29:963;0;2;
212.4;2.80;16:03:30:163;0;2;
212.6;2.80;16:03:30:363;0;2;
212.8;2.80;16:03:30:563;0;2;
213.0;2.80;16:03:30:763;0;2;
213.2;2.79;16:03:30:963;0;2;
213.4;2.79;16:03:31:163;0;2;
213.6;2.79;16:03:31:363;0;2;
213.8;2.79;16:03:31:563;0;2;
214.0;2.79;16:03:31:763;0;2;
214.2;2.78;16:03:31:963;0;2;
214.4;2.78;16:03:32:163;0;2;
214.6;2.77;16:03:32:363;0;2;
214.8;2.77;16:03:32:563;0;2;
215.0;2.77;16:03:32:763;0;2;
215.2;2.76;16:03:32:963;0;2;
215.4;2.76;16:03:33:163;0;2;
215.6;2.76;16:03:33:363;0;2;
215.8;2.75;16:03:33:563;0;2;
216.0;2.75;16:03:33:763;0;2;
216.2;2.75;16:03:33:963;0;2;
216.4;2.75;16:03:34:163;0;2;
216.6;2.75;16:03:34:363;0;2;
216.8;2.74;16:03:34:563;0;2;
217.0;2.74;16:03:34:763;0;2;
217.2;2.74;16:03:34:963;0;2;
217.4;2.74;16:03:35:163;0;2;
217.6;2.74;16:03:35:363;0;2;
217.8;2.75;16:03:35:563;0;2;
218.0;2.75;16:03:35:763;0;2;
218.2;2.75;16:03:35:963;0;2;
218.4;2.75;16:03:36:163;0;2;
218.6;2.75;16:03:36:363;0;2;
218.8;2.76;16:03:36:563;0;1;
219.0;2.76;16:03:36:763;0;1;
219.2;2.76;16:03:36:963;0;1;
219.4;2.77;16:03:37:163;0;1;
219.6;2.77;16:03:37:363;0;1;
219.8;2.77;16:03:37:563;0;1;
220.0;2.77;16:03:37:763;0;1;
220.2;2.77;16:03:37:963;0;1;
220.4;2.76;16:03:38:163;0;1;
220.6;2.76;16:03:38:363;0;1;
220.8;2.76;16:03:38:563;0;1;
221.0;2.76;16:03:38:763;0;1;
221.2;2.76;16:03:38:963;0;1;
221.4;2.76;16:03:39:163;0;1;
221.6;2.75;16:03:39:363;0;1;
221.8;2.75;16:03:39:563;0;1;
222.0;2.75;16:03:39:763;0;1;
222.2;2.75;16:03:39:963;0;1;
222.4;2.75;16:03:40:163;0;1;
222.6;2.75;16:03:40:363;0;1;
222.8;2.74;16:03:40:563;0;1;
223.0;2.74;16:03:40:763;0;1;
223.2;2.74;16:03:40:963;0;1;
223.4;2.74;16:03:41:163;0;1;
223.6;2.73;16:03:41:363;0;1;
223.8;2.73;16:03:41:563;0;1;
224.0;2.73;16:03:41:763;0;1;
224.2;2.73;16:03:41:963;0;1;
224.4;2.72;16:03:42:163;0;1;
224.6;2.72;16:03:42:363;0;1;
224.8;2.71;16:03:42:563;0;1;
225.0;2.71;16:03:42:763;0;1;
225.2;2.71;16:03:42:963;0;1;
225.4;2.71;16:03:43:163;0;1;
225.6;2.71;16:03:43:363;0;1;
225.8;2.70;16:03:43:563;0;1;
226.0;2.70;16:03:43:763;0;1;
226.2;2.70;16:03:43:963;0;1;
226.4;2.70;16:03:44:163;0;1;
226.6;2.70;16:03:44:363;0;1;
226.8;2.70;16:03:44:563;0;1;
227.0;2.71;16:03:44:763;0;1;
227.2;2.71;16:03:44:963;0;1;
227.4;2.71;16:03:45:163;0;1;
227.6;2.71;16:03:45:363;0;1;
227.8;2.71;16:03:45:563;0;1;
228.0;2.72;16:03:45:763;0;1;
228.2;2.72;16:03:45:963;0;1;
228.4;2.72;16:03:46:163;0;1;
228.6;2.72;16:03:46:363;0;1;
228.8;2.72;16:03:46:563;0;1;
229.0;2.72;16:03:46:763;0;1;
229.2;2.72;16:03:46:963;0;1;
229.4;2.72;16:03:47:163;0;1;
229.6;2.72;16:03:47:363;0;1;
229.8;2.72;16:03:47:563;0;1;
230.0;2.71;16:03:47:763;0;1;
230.2;2.71;16:03:47:963;0;1;
230.4;2.71;16:03:48:163;0;1;
230.6;2.70;16:03:48:363;0;1;
230.8;2.70;16:03:48:563;0;1;
231.0;2.70;16:03:48:763;0;1;
231.2;2.70;16:03:48:963;0;1;
231.4;2.70;16:03:49:163;0;1;
231.6;2.70;16:03:49:363;0;1;
231.8;2.69;16:03:49:563;0;1;
232.0;2.69;16:03:49:763;0;1;
232.2;2.69;16:03:49:963;0;1;
232.4;2.69;16:03:50:163;0;1;
232.6;2.69;16:03:50:363;0;1;
232.8;2.68;16:03:50:563;0;1;
233.0;2.68;16:03:50:763;0;1;
233.2;2.68;16:03:50:963;0;1;
233.4;2.68;16:03:51:163;0;1;
233.6;2.68;16:03:51:363;0;1;
233.8;2.68;16:03:51:563;0;1;
234.0;2.67;16:03:51:763;0;1;
234.2;2.67;16:03:51:963;0;0;
234.4;2.67;16:03:52:163;0;0;
234.6;2.67;16:03:52:363;0;0;
234.8;2.67;16:03:52:563;0;0;
235.0;2.67;16:03:52:763;0;0;
235.2;2.66;16:03:52:963;0;0;
235.4;2.66;16:03:53:163;0;0;
235.6;2.66;16:03:53:363;0;0;
235.8;2.66;16:03:53:563;0;0;
236.0;2.65;16:03:53:763;0;0;
236.2;2.65;16:03:53:963;0;0;
236.4;2.65;16:03:54:163;0;0;
236.6;2.65;16:03:54:363;0;0;
236.8;2.64;16:03:54:563;0;0;
237.0;2.64;16:03:54:763;0;0;
237.2;2.64;16:03:54:963;0;0;
